id,sentiment,score_compound,score_neg,score_neu,score_pos
1342072,neu,-0.128,0.273,0.505,0.222
1342074,neu,0.6908,0.091,0.661,0.248
1342075,neu,0.8481,0.0,0.519,0.481
1342077,neu,0.2846,0.249,0.395,0.356
1342079,neu,-0.8601,0.346,0.654,0.0
1342080,pos,0.2263,0.421,0.0,0.579
1342084,neu,0.4149,0.0,0.57,0.43
1342085,neu,-0.0258,0.162,0.654,0.184
1342086,neu,0.8138,0.0,0.808,0.192
1342087,neu,-0.0444,0.113,0.733,0.154
1342090,neu,0.2675,0.0,0.932,0.068
1342092,neu,-0.5577,0.28,0.559,0.161
1342095,neu,-0.1531,0.028,0.972,0.0
1342096,neu,0.743,0.0,0.69,0.31
1342097,neu,0.0,0.0,1.0,0.0
1342098,neu,0.0,0.0,1.0,0.0
1342099,neu,-0.6261,0.107,0.855,0.038
1342100,neu,-0.0772,0.065,0.88,0.056
1342101,neu,-0.4404,0.141,0.754,0.104
1342102,pos,0.3612,0.0,0.286,0.714
1342103,neu,-0.0951,0.085,0.865,0.05
1342104,neu,-0.6486,0.227,0.773,0.0
1342105,neu,0.5093,0.0,0.875,0.125
1342106,neu,0.7491,0.0,0.826,0.174
1342107,neu,0.7351,0.0,0.838,0.162
1342108,neu,0.5187,0.0,0.928,0.072
1342109,neu,0.2617,0.058,0.863,0.079
1342110,neu,-0.8427,0.268,0.732,0.0
1342111,neu,0.0,0.0,1.0,0.0
1342112,neu,0.8279,0.097,0.737,0.166
1342139,neu,-0.7181,0.128,0.805,0.066
1342140,neu,0.3365,0.155,0.647,0.198
1342141,neu,0.0,0.0,1.0,0.0
1342142,neu,-0.1779,0.169,0.678,0.153
1342143,neu,0.2023,0.0,0.955,0.045
1342144,neu,-0.7059,0.199,0.749,0.052
1342145,neu,-0.6369,0.215,0.785,0.0
1342146,neu,0.0,0.0,1.0,0.0
1342147,neu,-0.5526,0.338,0.662,0.0
1342153,neu,0.34,0.0,0.854,0.146
1342154,neu,-0.2732,0.064,0.896,0.041
1342155,neu,0.0,0.0,1.0,0.0
1342156,neu,0.0,0.0,1.0,0.0
1342157,neu,0.6428,0.0,0.868,0.132
1342161,neu,0.6395,0.092,0.68,0.228
1342163,neu,0.0,0.0,1.0,0.0
1342166,neu,-0.3818,0.113,0.8,0.087
1342167,neu,0.5423,0.0,0.879,0.121
1342168,neu,0.3612,0.0,0.762,0.238
1342173,neu,0.0772,0.0,0.969,0.031
1342174,neu,-0.3919,0.109,0.835,0.056
1342175,neu,0.4404,0.13,0.559,0.311
1342176,neu,-0.4389,0.104,0.896,0.0
1342181,pos,0.7717,0.0,0.23,0.77
1342182,neu,0.3527,0.0,0.955,0.045
1342183,neu,0.5868,0.131,0.638,0.231
1342184,neu,0.25,0.0,0.778,0.222
1342185,neu,0.0,0.0,1.0,0.0
1342186,neu,0.0,0.0,1.0,0.0
1342187,neu,0.5209,0.163,0.573,0.264
1342192,neu,0.0,0.0,1.0,0.0
1342193,pos,0.7424,0.0,0.488,0.512
1342194,neu,-0.1877,0.073,0.846,0.081
1342195,neu,0.0,0.0,1.0,0.0
1342196,neu,-0.3182,0.277,0.723,0.0
1342200,neu,0.9531,0.015,0.771,0.215
1342202,neu,-0.7506,0.207,0.734,0.06
1342203,neu,0.0,0.0,1.0,0.0
1342204,neu,0.8876,0.029,0.751,0.22
1342205,neu,0.802,0.054,0.646,0.299
1342206,neu,0.4215,0.0,0.641,0.359
1342207,neu,0.8752,0.0,0.645,0.355
1342211,neu,0.0,0.0,1.0,0.0
1342212,neu,0.0,0.0,1.0,0.0
1342213,neu,0.8641,0.0,0.838,0.162
1342214,neu,-0.6486,0.116,0.884,0.0
1342215,neu,0.2263,0.0,0.787,0.213
1342218,neu,0.0,0.0,1.0,0.0
1342219,neu,0.0,0.0,1.0,0.0
1342220,neu,0.25,0.0,0.867,0.133
1342221,neu,0.3412,0.112,0.68,0.208
1342222,neu,0.9231,0.0,0.817,0.183
1342225,neu,0.3612,0.0,0.815,0.185
1342226,neu,0.6697,0.0,0.703,0.297
1342227,neu,0.0,0.0,1.0,0.0
1342228,neu,-0.1935,0.195,0.656,0.149
1342229,neu,0.8516,0.067,0.581,0.352
1342232,neu,0.5664,0.18,0.607,0.213
1342235,neu,-0.7506,0.225,0.775,0.0
1342236,neu,-0.4767,0.279,0.721,0.0
1342238,neu,-0.6529,0.169,0.732,0.099
1342239,neu,-0.1531,0.211,0.611,0.178
1342240,neu,-0.431,0.15,0.72,0.13
1342241,neu,-0.2516,0.154,0.743,0.104
1342242,neu,0.0,0.0,1.0,0.0
1342243,neu,0.7351,0.15,0.447,0.402
1342247,neu,-0.5106,0.182,0.733,0.085
1342248,pos,0.4588,0.0,0.4,0.6
1342249,neu,0.0,0.0,1.0,0.0
1342250,neu,-0.652,0.17,0.83,0.0
1342251,neu,0.0,0.0,1.0,0.0
1342252,neu,0.0,0.0,1.0,0.0
1342253,neu,0.34,0.0,0.625,0.375
1342254,neu,0.9156,0.141,0.565,0.295
1342256,neu,-0.6283,0.248,0.643,0.108
1342257,neu,0.0,0.0,1.0,0.0
1342258,neu,-0.4442,0.147,0.853,0.0
1342259,neu,0.0,0.0,1.0,0.0
1342260,neu,0.7419,0.0,0.922,0.078
1342261,neu,-0.4404,0.091,0.909,0.0
1342262,neu,0.0,0.0,1.0,0.0
1342263,neu,-0.9022,0.364,0.579,0.058
1342264,neu,0.0,0.0,1.0,0.0
1342265,neu,0.7096,0.09,0.657,0.252
1342266,neu,-0.6964,0.205,0.681,0.114
1342267,neu,0.0,0.0,1.0,0.0
1342268,neu,0.4019,0.0,0.863,0.137
1342269,neu,-0.6597,0.195,0.74,0.065
1342270,neu,-0.7645,0.336,0.664,0.0
1342271,neu,0.3291,0.0,0.882,0.118
1342272,neu,0.6706,0.076,0.829,0.095
1342273,neu,-0.5781,0.181,0.819,0.0
1342274,neu,-0.2792,0.153,0.694,0.153
1342276,neg,-0.7351,0.508,0.492,0.0
1342277,neu,0.0,0.0,1.0,0.0
1342278,neu,-0.9188,0.24,0.644,0.116
1342279,neu,0.0,0.0,1.0,0.0
1342281,neu,0.0,0.0,1.0,0.0
1342282,neu,0.2732,0.0,0.853,0.147
1342283,neu,-0.6249,0.106,0.867,0.027
1342284,neu,-0.4588,0.061,0.904,0.035
1342285,neu,0.9273,0.052,0.604,0.345
1342286,neu,-0.5994,0.117,0.883,0.0
1342287,neu,-0.2401,0.157,0.708,0.135
1342288,pos,0.2732,0.0,0.488,0.512
1342289,neu,0.4019,0.0,0.903,0.097
1342290,neu,-0.1779,0.191,0.704,0.106
1342291,neu,-0.2584,0.127,0.873,0.0
1342292,neu,-0.2969,0.063,0.905,0.033
1342293,neu,-0.7399,0.14,0.812,0.048
1342294,neu,0.0,0.0,1.0,0.0
1342295,neu,0.296,0.0,0.913,0.087
1342296,neu,0.0,0.0,1.0,0.0
1342297,neu,0.2263,0.0,0.787,0.213
1342298,neu,-0.2144,0.063,0.89,0.046
1342299,neu,-0.34,0.124,0.876,0.0
1342300,neu,0.3612,0.0,0.848,0.152
1342304,neu,0.25,0.0,0.786,0.214
1342305,neu,-0.2263,0.091,0.853,0.057
1342307,neu,-0.296,0.047,0.928,0.025
1342312,neu,0.2732,0.0,0.704,0.296
1342316,neu,0.4583,0.049,0.86,0.09
1342317,neu,0.5553,0.085,0.773,0.142
1342318,neu,0.0,0.0,1.0,0.0
1342319,neu,-0.0772,0.178,0.822,0.0
1342325,neu,0.128,0.048,0.887,0.065
1342326,neu,-0.6486,0.389,0.474,0.137
1342328,neu,-0.9196,0.254,0.661,0.084
1342331,neu,-0.296,0.306,0.694,0.0
1342333,neu,-0.4939,0.324,0.515,0.162
1342336,neu,-0.0606,0.083,0.838,0.08
1342337,neu,-0.8765,0.259,0.67,0.072
1342338,neu,0.8225,0.046,0.729,0.225
1342340,neu,0.9562,0.059,0.775,0.166
1342341,neu,-0.6187,0.103,0.853,0.044
1342342,neu,-0.8911,0.187,0.756,0.058
1342343,neu,0.7109,0.088,0.771,0.141
1342344,neu,0.8442,0.0,0.825,0.175
1342352,neu,-0.4287,0.09,0.865,0.045
1342354,neu,0.9545,0.046,0.829,0.126
1342355,neu,0.0,0.0,1.0,0.0
1342356,neu,-0.9264,0.144,0.796,0.061
1342358,neu,0.4782,0.0,0.763,0.237
1342359,neu,-0.3736,0.213,0.661,0.127
1342360,pos,0.3612,0.0,0.286,0.714
1342361,neu,0.0,0.0,1.0,0.0
1342362,neu,0.0,0.0,1.0,0.0
1342363,neu,-0.6478,0.071,0.909,0.02
1342364,neu,0.0,0.0,1.0,0.0
1342365,neu,-0.343,0.112,0.801,0.088
1342367,neu,0.5423,0.074,0.712,0.214
1342368,neu,0.6378,0.032,0.867,0.102
1342369,neu,-0.2901,0.192,0.631,0.177
1342370,neu,-0.6801,0.153,0.805,0.042
1342371,neu,0.5719,0.127,0.674,0.198
1342372,neu,0.7615,0.0,0.936,0.064
1342375,neu,-0.5936,0.128,0.762,0.11
1342377,neu,0.7506,0.0,0.738,0.262
1342378,neu,-0.1531,0.076,0.862,0.062
1342379,neu,0.0,0.0,1.0,0.0
1342380,neu,-0.1027,0.106,0.805,0.089
1342381,neu,0.9178,0.108,0.702,0.19
1342390,neu,0.4401,0.211,0.452,0.337
1342391,neu,0.1027,0.09,0.806,0.103
1342392,neu,0.9542,0.025,0.79,0.186
1342393,neu,0.0,0.0,1.0,0.0
1342394,neu,0.2263,0.16,0.58,0.259
1342395,neu,-0.9215,0.302,0.661,0.038
1342397,neg,-0.6249,1.0,0.0,0.0
1342398,neu,0.2023,0.069,0.827,0.105
1342399,neu,-0.9395,0.173,0.815,0.012
1342400,neu,-0.3134,0.159,0.721,0.12
1342401,neu,0.9124,0.034,0.818,0.148
1342402,neu,0.296,0.0,0.577,0.423
1342403,neu,0.4404,0.0,0.914,0.086
1342406,neu,0.7804,0.178,0.518,0.304
1342407,neu,-0.9123,0.176,0.824,0.0
1342408,neu,0.1201,0.146,0.707,0.147
1342409,neu,-0.683,0.36,0.64,0.0
1342410,neu,0.0,0.0,1.0,0.0
1342411,neu,0.0,0.0,1.0,0.0
1342412,neu,-0.5267,0.118,0.845,0.037
1342413,neu,0.6369,0.0,0.802,0.198
1342414,neu,0.0,0.0,1.0,0.0
1342415,neu,-0.5267,0.362,0.638,0.0
1342416,neu,0.8511,0.037,0.807,0.156
1342417,neu,0.7235,0.094,0.785,0.121
1342418,neu,-0.3182,0.15,0.85,0.0
1342419,neu,0.351,0.064,0.822,0.114
1342420,neu,0.743,0.0,0.751,0.249
1342421,neu,-0.1184,0.163,0.684,0.154
1342422,neu,0.0,0.0,1.0,0.0
1342423,neu,0.0,0.0,1.0,0.0
1342424,neu,-0.6903,0.071,0.894,0.035
1342425,neu,-0.7213,0.131,0.823,0.045
1342427,neu,0.4971,0.0,0.865,0.135
1342428,neu,0.4767,0.166,0.574,0.26
1342430,neu,-0.9001,0.27,0.68,0.05
1342431,neu,0.0,0.0,1.0,0.0
1342432,neu,0.886,0.0,0.766,0.234
1342435,neu,0.0,0.0,1.0,0.0
1342436,neu,-0.7184,0.202,0.739,0.06
1342437,neu,-0.8176,0.307,0.619,0.074
1342439,neu,0.0,0.0,1.0,0.0
1342441,neu,-0.4019,0.172,0.739,0.089
1342442,neu,-0.5574,0.31,0.69,0.0
1342443,neu,0.0,0.0,1.0,0.0
1342444,neu,0.3919,0.0,0.919,0.081
1342445,neu,-0.34,0.086,0.858,0.056
1342446,neu,-0.2263,0.132,0.78,0.088
1342447,neu,-0.5994,0.094,0.876,0.029
1342448,neu,-0.4973,0.392,0.608,0.0
1342449,neu,0.0,0.0,1.0,0.0
1342452,neu,-0.7219,0.43,0.57,0.0
1342453,neu,0.8791,0.0,0.893,0.107
1342457,neu,0.7257,0.2,0.539,0.262
1342459,neu,-0.4767,0.066,0.906,0.028
1342460,neu,0.0,0.0,1.0,0.0
1342463,neu,-0.5006,0.143,0.745,0.112
1342467,pos,0.4877,0.0,0.487,0.513
1342474,neu,0.3182,0.0,0.796,0.204
1342477,neu,0.2263,0.0,0.612,0.388
1342479,pos,0.8658,0.0,0.481,0.519
1342480,neu,-0.4306,0.162,0.768,0.07
1342481,neu,0.0,0.0,1.0,0.0
1342482,neu,0.0,0.0,1.0,0.0
1342483,neu,-0.1027,0.189,0.811,0.0
1342486,neu,0.624,0.044,0.812,0.144
1342487,neu,0.0,0.0,1.0,0.0
1342488,neu,0.1202,0.015,0.965,0.02
1342489,neu,-0.5423,0.279,0.605,0.116
1342490,neu,0.0,0.0,1.0,0.0
1342491,neu,0.2023,0.103,0.705,0.192
1342492,neu,-0.0772,0.061,0.884,0.055
1342493,neu,-0.2732,0.174,0.826,0.0
1342495,neu,-0.1139,0.176,0.681,0.143
1342496,neu,0.8591,0.113,0.689,0.198
1342497,neu,0.167,0.055,0.898,0.047
1342498,neu,0.0,0.0,1.0,0.0
1342499,neu,0.6908,0.0,0.843,0.157
1342500,neu,0.7783,0.0,0.858,0.142
1342505,neu,0.7227,0.0,0.794,0.206
1342506,neu,0.636,0.0,0.705,0.295
1342508,neg,-0.4767,0.577,0.423,0.0
1342509,neu,0.8074,0.0,0.842,0.158
1342510,neu,-0.0631,0.213,0.558,0.228
1342511,neu,0.7832,0.0,0.64,0.36
1342512,neu,0.5106,0.0,0.752,0.248
1342513,neu,0.0,0.0,1.0,0.0
1342514,neu,0.128,0.105,0.752,0.143
1342515,neu,0.7537,0.025,0.892,0.083
1342526,neu,0.0,0.0,1.0,0.0
1342527,neu,0.2448,0.048,0.865,0.087
1342528,neu,0.7893,0.037,0.731,0.233
1342530,neu,0.9245,0.08,0.644,0.277
1342531,neu,-0.8134,0.182,0.787,0.031
1342532,neu,0.619,0.062,0.818,0.12
1342533,neu,-0.9598,0.303,0.654,0.043
1342534,neu,-0.3683,0.181,0.653,0.166
1342535,neu,-0.9296,0.16,0.781,0.059
1342536,neu,0.0,0.0,1.0,0.0
1342538,neu,-0.4215,0.045,0.955,0.0
1342539,neu,0.0,0.0,1.0,0.0
1342540,neu,0.0,0.0,1.0,0.0
1342541,neu,0.0,0.0,1.0,0.0
1342542,neu,0.0,0.0,1.0,0.0
1342544,neu,-0.5965,0.177,0.823,0.0
1342545,neu,0.6369,0.094,0.667,0.239
1342546,neu,-0.6153,0.214,0.669,0.118
1342547,neu,-0.9689,0.227,0.668,0.105
1342548,neg,-0.4939,0.436,0.357,0.207
1342554,neu,0.8447,0.067,0.575,0.358
1342555,neu,0.6124,0.0,0.889,0.111
1342556,neu,0.7662,0.038,0.868,0.094
1342557,neu,0.7351,0.072,0.75,0.178
1342558,neu,0.7096,0.064,0.766,0.17
1342559,neu,0.0516,0.055,0.887,0.059
1342560,neu,-0.1615,0.169,0.671,0.16
1342561,neu,-0.5362,0.22,0.694,0.086
1342562,neu,-0.9959,0.208,0.733,0.059
1342566,neu,0.4386,0.212,0.456,0.332
1342569,neu,0.5859,0.0,0.961,0.039
1342570,neu,-0.2709,0.079,0.881,0.04
1342571,neu,0.4939,0.0,0.738,0.262
1342572,neu,-0.1027,0.08,0.853,0.067
1342575,neu,0.0,0.0,1.0,0.0
1342576,neu,-0.9631,0.343,0.657,0.0
1342577,neu,-0.9612,0.179,0.748,0.073
1342580,neu,0.1779,0.035,0.919,0.046
1342581,neu,-0.8885,0.316,0.627,0.057
1342584,neu,-0.6705,0.152,0.759,0.089
1342585,neu,-0.1613,0.356,0.364,0.279
1342586,neu,0.7767,0.11,0.535,0.355
1342587,neu,0.8922,0.029,0.784,0.187
1342588,neu,0.4466,0.0,0.577,0.423
1342589,neu,0.0,0.0,1.0,0.0
1342590,neu,0.0,0.0,1.0,0.0
1342592,neu,0.0258,0.2,0.638,0.162
1342593,neu,0.5719,0.0,0.749,0.251
1342594,neu,0.7384,0.0,0.787,0.213
1342595,neg,-0.7128,0.543,0.457,0.0
1342596,neu,0.4168,0.0,0.519,0.481
1342597,neu,0.0,0.0,1.0,0.0
1342598,neu,0.0,0.0,1.0,0.0
1342602,neu,0.8584,0.0,0.747,0.253
1342603,neu,0.3045,0.055,0.873,0.071
1342604,neu,0.0,0.0,1.0,0.0
1342605,neu,0.0,0.0,1.0,0.0
1342606,neu,-0.9858,0.273,0.727,0.0
1342608,neu,-0.296,0.18,0.82,0.0
1342609,neu,-0.296,0.037,0.963,0.0
1342614,neu,-0.9526,0.386,0.556,0.058
1342615,neu,-0.971,0.354,0.589,0.057
1342616,neu,-0.7003,0.184,0.762,0.054
1342617,neu,0.5574,0.204,0.464,0.332
1342619,neu,0.0,0.0,1.0,0.0
1342620,neu,0.1027,0.069,0.852,0.08
1342621,neu,0.0,0.0,1.0,0.0
1342625,neu,0.0,0.0,1.0,0.0
1342634,neu,0.1012,0.068,0.852,0.08
1342635,neu,0.296,0.07,0.804,0.126
1342636,neu,0.0,0.0,1.0,0.0
1342637,neu,-0.7476,0.289,0.668,0.043
1342638,neu,-0.836,0.201,0.745,0.054
1342645,neu,0.0,0.0,1.0,0.0
1342646,neu,0.0,0.0,1.0,0.0
1342647,neu,0.3612,0.0,0.737,0.263
1342648,neu,0.0,0.0,1.0,0.0
1342649,neu,-0.3919,0.142,0.858,0.0
1342651,neu,0.0258,0.197,0.558,0.245
1342652,neu,0.3612,0.0,0.667,0.333
1342653,neu,-0.4576,0.356,0.46,0.184
1342658,neu,0.0,0.0,1.0,0.0
1342659,neu,0.0,0.0,1.0,0.0
1342692,neu,0.2732,0.0,0.884,0.116
1342693,neu,-0.4939,0.282,0.605,0.113
1342694,neu,-0.0772,0.114,0.805,0.081
1342695,neu,0.0,0.0,1.0,0.0
1342697,neu,0.296,0.0,0.937,0.063
1342698,neu,0.0,0.0,1.0,0.0
1342699,neu,0.1139,0.176,0.618,0.206
1342700,neu,-0.6597,0.375,0.625,0.0
1342702,neu,-0.7431,0.112,0.81,0.078
1342704,neu,-0.9368,0.235,0.682,0.083
1342705,neu,0.4509,0.0,0.924,0.076
1342706,neu,0.0,0.0,1.0,0.0
1342707,neu,-0.1045,0.089,0.819,0.092
1342708,neu,0.4497,0.082,0.812,0.105
1342711,neu,-0.296,0.149,0.747,0.104
1342714,neu,0.8519,0.0,0.518,0.482
1342715,neu,0.9642,0.053,0.768,0.179
1342716,neu,0.0,0.0,1.0,0.0
1342717,neu,0.0,0.0,1.0,0.0
1342719,neu,0.802,0.0,0.843,0.157
1342720,neu,0.946,0.0,0.903,0.097
1342721,neu,-0.4978,0.12,0.85,0.03
1342722,neu,-0.3612,0.094,0.906,0.0
1342723,neu,0.552,0.0,0.806,0.194
1342724,neu,-0.9556,0.155,0.762,0.083
1342725,neu,0.5267,0.13,0.577,0.293
1342726,neu,0.0,0.0,1.0,0.0
1342727,neu,-0.5994,0.281,0.719,0.0
1342728,neu,0.0,0.0,1.0,0.0
1342729,neu,0.0,0.0,1.0,0.0
1342731,neu,0.0,0.0,1.0,0.0
1342733,neu,-0.7684,0.11,0.85,0.04
1342734,neu,0.4215,0.0,0.891,0.109
1342735,neu,-0.34,0.114,0.783,0.104
1342737,neu,0.1511,0.11,0.75,0.14
1342738,neu,0.0,0.0,1.0,0.0
1342740,neu,-0.9331,0.209,0.71,0.082
1342741,neu,-0.9289,0.274,0.584,0.142
1342742,neu,-0.908,0.265,0.656,0.079
1342743,neu,-0.8118,0.253,0.602,0.145
1342744,neu,0.4404,0.203,0.549,0.248
1342745,pos,0.4939,0.0,0.385,0.615
1342746,neu,0.9875,0.095,0.687,0.219
1342748,neu,-0.7163,0.13,0.87,0.0
1342750,neu,0.1561,0.208,0.565,0.226
1342751,neu,-0.7922,0.267,0.733,0.0
1342754,neu,0.0,0.0,1.0,0.0
1342755,neu,0.4588,0.0,0.5,0.5
1342756,neu,0.0,0.0,1.0,0.0
1342757,neu,0.0,0.0,1.0,0.0
1342758,neu,0.0,0.0,1.0,0.0
1342759,neg,-0.6476,0.682,0.318,0.0
1342760,neu,0.0,0.0,1.0,0.0
1342761,neu,-0.3612,0.135,0.865,0.0
1342762,neu,0.7476,0.0,0.797,0.203
1342764,neu,-0.3612,0.088,0.912,0.0
1342769,neu,0.0,0.0,1.0,0.0
1342771,neu,0.6704,0.152,0.654,0.194
1342775,neu,0.0,0.0,1.0,0.0
1342776,neu,0.0,0.0,1.0,0.0
1342777,neu,-0.044,0.112,0.814,0.075
1342778,neu,0.5423,0.0,0.883,0.117
1342785,pos,0.7096,0.0,0.337,0.663
1342790,neu,-0.5574,0.18,0.665,0.155
1342794,neu,-0.4678,0.075,0.873,0.053
1342797,neu,-0.8749,0.106,0.849,0.045
1342798,neu,-0.5267,0.145,0.742,0.113
1342799,neu,0.0,0.0,1.0,0.0
1342804,neu,0.9022,0.063,0.801,0.135
1342811,neu,-0.4939,0.154,0.846,0.0
1342812,neu,-0.9493,0.297,0.649,0.054
1342813,neu,0.0,0.0,1.0,0.0
1342814,neu,-0.296,0.056,0.944,0.0
1342824,neu,-0.3862,0.136,0.81,0.055
1342825,neu,0.0516,0.087,0.821,0.092
1342827,neu,-0.8701,0.193,0.743,0.064
1342828,neg,-0.8105,0.736,0.264,0.0
1342830,neu,0.0,0.0,1.0,0.0
1342833,neu,0.0,0.0,1.0,0.0
1342839,neu,0.8402,0.0,0.6,0.4
1342840,neu,-0.4767,0.177,0.698,0.125
1342841,neu,0.4588,0.147,0.677,0.176
1342842,neu,-0.3637,0.121,0.751,0.128
1342843,neu,-0.7589,0.224,0.776,0.0
1342865,neu,0.7096,0.0,0.761,0.239
1342866,pos,0.3182,0.343,0.219,0.438
1342867,neu,0.6908,0.078,0.736,0.186
1342868,neu,0.0,0.0,1.0,0.0
1342869,neu,-0.5574,0.167,0.833,0.0
1342873,neu,0.943,0.068,0.695,0.237
1342888,neu,0.0516,0.157,0.672,0.172
1342889,neu,0.8069,0.144,0.599,0.258
1342890,neu,0.0,0.0,1.0,0.0
1342899,neu,0.0,0.0,1.0,0.0
1342900,neu,0.6108,0.0,0.897,0.103
1342902,neu,-0.5994,0.149,0.851,0.0
1342903,neu,-0.1779,0.102,0.898,0.0
1342904,neu,0.0,0.0,1.0,0.0
1342905,neu,0.0,0.0,1.0,0.0
1342906,neu,0.0,0.0,1.0,0.0
1342909,neu,0.3486,0.103,0.67,0.227
1342916,neu,-0.5719,0.224,0.717,0.058
1342919,neu,0.0516,0.059,0.861,0.079
1342920,neu,0.204,0.046,0.888,0.065
1342921,neu,0.4767,0.073,0.805,0.122
1342922,neu,0.7249,0.0,0.681,0.319
1342923,neu,-0.1675,0.108,0.8,0.092
1342924,neu,-0.9153,0.193,0.761,0.046
1342925,neu,-0.9136,0.298,0.664,0.039
1342926,neg,-0.7184,0.5,0.5,0.0
1342927,neu,0.8291,0.119,0.712,0.169
1342928,neu,-0.4939,0.093,0.848,0.059
1342929,neu,-0.0516,0.084,0.839,0.077
1342930,neu,0.0,0.0,1.0,0.0
1342931,neu,0.0,0.0,1.0,0.0
1342932,neu,0.0387,0.067,0.864,0.07
1342933,neu,-0.802,0.149,0.815,0.036
1342934,neu,-0.8271,0.461,0.539,0.0
1342935,neu,0.6369,0.0,0.828,0.172
1342936,neu,-0.0772,0.094,0.794,0.112
1342937,neu,-0.3818,0.179,0.728,0.093
1342938,neu,-0.3869,0.129,0.814,0.057
1342940,pos,0.6597,0.0,0.426,0.574
1342941,neu,0.4522,0.0,0.89,0.11
1342942,neu,0.0,0.0,1.0,0.0
1342943,neu,0.6697,0.0,0.776,0.224
1342944,neu,-0.7003,0.17,0.757,0.073
1342945,neu,-0.4552,0.059,0.925,0.016
1342948,neu,0.5994,0.0,0.741,0.259
1342949,neu,0.0,0.0,1.0,0.0
1342951,neu,0.6476,0.0,0.694,0.306
1342956,neu,-0.595,0.124,0.781,0.095
1342957,neu,-0.714,0.174,0.78,0.046
1342967,neu,-0.2023,0.067,0.933,0.0
1342968,neu,0.4019,0.0,0.909,0.091
1342970,neu,0.0,0.0,1.0,0.0
1342972,neu,0.4019,0.0,0.597,0.403
1342980,neu,0.0,0.0,1.0,0.0
1342981,neu,0.09,0.154,0.654,0.192
1342982,neu,0.6365,0.0,0.838,0.162
1342983,neu,0.0,0.0,1.0,0.0
1342984,neu,0.8936,0.0,0.723,0.277
1342985,neu,0.0,0.0,1.0,0.0
1342986,neu,0.3991,0.078,0.729,0.193
1342988,neu,0.5106,0.0,0.957,0.043
1342989,neu,-0.6412,0.034,0.955,0.011
1342990,neu,0.4767,0.203,0.428,0.369
1342995,neu,-0.144,0.129,0.732,0.139
1342996,neu,0.0,0.146,0.646,0.208
1342997,neu,0.735,0.0,0.714,0.286
1342998,neu,0.4048,0.139,0.688,0.174
1342999,neu,0.6369,0.0,0.656,0.344
1343000,neu,0.0,0.0,1.0,0.0
1343001,pos,-0.2023,0.38,0.226,0.395
1343002,neu,0.2023,0.228,0.432,0.34
1343003,neu,0.128,0.233,0.503,0.264
1343004,neu,0.0,0.0,1.0,0.0
1343005,neu,0.4404,0.0,0.847,0.153
1343006,neu,-0.34,0.444,0.556,0.0
1343007,neu,0.0,0.0,1.0,0.0
1343008,neu,-0.296,0.203,0.659,0.137
1343009,neu,0.796,0.125,0.593,0.281
1343010,neu,0.7003,0.0,0.766,0.234
1343011,neu,0.6652,0.0,0.874,0.126
1343012,neu,-0.4343,0.176,0.676,0.148
1343013,neu,-0.5267,0.258,0.621,0.121
1343014,neu,-0.6249,0.299,0.609,0.091
1343015,neu,0.0,0.0,1.0,0.0
1343016,neu,-0.5719,0.113,0.887,0.0
1343017,neu,0.9179,0.0,0.626,0.374
1343018,neu,0.2144,0.0,0.931,0.069
1343019,pos,0.3612,0.0,0.286,0.714
1343020,neu,0.6652,0.146,0.495,0.359
1343021,neg,-0.8979,0.577,0.423,0.0
1343022,neu,-0.6369,0.174,0.738,0.089
1343023,neu,0.0,0.0,1.0,0.0
1343024,neu,-0.6124,0.294,0.706,0.0
1343025,neu,0.34,0.0,0.676,0.324
1343026,neu,-0.2732,0.174,0.826,0.0
1343027,neu,0.8759,0.168,0.516,0.316
1343028,neu,-0.6351,0.154,0.846,0.0
1343029,neu,0.4215,0.0,0.588,0.412
1343030,neu,0.8765,0.078,0.691,0.232
1343031,neu,0.2144,0.0,0.875,0.125
1343032,pos,0.3612,0.0,0.286,0.714
1343033,neu,0.0,0.0,1.0,0.0
1343034,neu,-0.9684,0.313,0.651,0.036
1343035,neu,-0.5452,0.239,0.603,0.158
1343036,neu,0.0,0.0,1.0,0.0
1343037,neu,0.0516,0.219,0.584,0.198
1343038,neu,-0.3732,0.127,0.789,0.084
1343039,neu,-0.3818,0.145,0.733,0.122
1343040,neu,0.3595,0.0,0.762,0.238
1343041,neu,-0.1531,0.082,0.918,0.0
1343042,neu,-0.4767,0.134,0.866,0.0
1343043,neu,0.0,0.0,1.0,0.0
1343044,neu,-0.3182,0.34,0.476,0.184
1343045,neu,0.0,0.0,1.0,0.0
1343046,neu,0.105,0.11,0.726,0.164
1343047,neu,0.6795,0.073,0.792,0.135
1343048,neu,0.0,0.0,1.0,0.0
1343049,neu,0.0,0.0,1.0,0.0
1343050,neu,-0.4019,0.197,0.803,0.0
1343051,neu,0.0258,0.2,0.638,0.162
1343052,pos,0.3182,0.0,0.0,1.0
1343055,neu,-0.171,0.037,0.892,0.071
1343056,neu,-0.2263,0.147,0.853,0.0
1343057,neu,0.9337,0.077,0.774,0.149
1343058,neu,0.0,0.0,1.0,0.0
1343060,neu,-0.4767,0.162,0.838,0.0
1343064,neu,-0.5574,0.231,0.769,0.0
1343065,neu,0.9528,0.043,0.8,0.157
1343066,neu,0.8994,0.067,0.815,0.119
1343076,neu,0.5574,0.075,0.73,0.195
1343082,neu,-0.5106,0.355,0.645,0.0
1343083,neu,0.6249,0.0,0.864,0.136
